Label;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57
1;0;0;0.16;0;0.16;0;0.16;0;0.65;0.16;0.16;0;0;0;0;1.64;0;0.65;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0.066;0;0.906;0.663;0;5.289;52;1116
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.352;0;0.352;0;0;4;11;36
0;0;0;0;0;7.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;0;0;0;0;0;1.6;4;8
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;17;26
0;0;0.34;0;0;0.68;0;0.68;0;0;0.34;0.34;0;0;0;0;0.34;0;1.36;3.42;0;2.73;0;0;0;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0.048;0.048;0;1.405;15;97
1;0;0.57;0;0;0.57;0;0.57;0;0;0.57;0;0.57;0;0;0;0;0;0.57;4.57;0;1.14;0;0;0;0.57;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0.072;0;0;0.072;0.289;0.144;7.512;114;293
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
0;0.4;0;0.4;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.148;3;31
1;0;0;0.84;0;0.56;0;0;0.56;0;0;0;0;0;0;0;0.28;0;0;1.13;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0.278;0;0.046;0;0;1.661;6;118
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0;0;0;0;0;0;0;0;0;1;1;5
0;3.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;0;0;0;0;0;0;0;3.03;0;0;0;0;0;0;0;0;0;0;0;3.03;0;0;0;0;0;3.03;0;0;0;0;0.609;0;0;0;0;1.181;3;13
1;0.09;0;0.09;0;0.39;0.09;0.09;0;0.19;0.29;0.39;0.48;0;0.58;0;0.87;0.19;0;1.66;4.1;1.66;0;0.39;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.136;0;0.318;0.151;0;6.813;494;1458
1;0;0;0;0;3.09;0;1.03;1.03;0;1.03;0;1.03;0;0;0;2.06;0;0;2.06;0;1.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.03;0;0;0;0;0;0;0;0;0;10.692;65;139
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.45;0;0;0;0;0;1.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;2;3
1;0.64;0;0.25;0;0;0.38;0;0;0;0.25;0.64;0.25;1.03;0;0;0.77;0.9;0.12;1.93;0;0.51;0.12;0.12;1.03;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0.12;0;0;0;0;0.12;0;0;0;0;0.161;0;1.082;0.299;0.092;5.274;146;981
0;0;0;0;0;0.73;0.24;0;0;0;0.24;0;0.49;0;0;0;0;0;0;2.46;0;0.49;0;0;0;1.23;0.73;1.47;0.49;0.49;0.49;0.49;0.49;0;0.49;0.49;0.49;0;0;0.49;0.49;0;0;0.73;0;0.73;0;0;0;0;0.287;0.041;0.041;0;0.041;1.792;12;224
0;0;0;0.88;0;0.88;0;0;0;0;0;0;4.42;0;0;0;0;0;0;0.88;0;0;0;0;0;1.76;1.76;0.88;0;0;0;0;0;0;0;0;0.88;0.88;0;3.53;0;0;0.88;0;1.76;0;0;0;0.88;0.139;0.279;0;0;0;0;1.326;6;61
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;5.26;0;0;0;0;0;0;0;0;0;1.25;2;5
0;0;0;1.61;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;0;4.83;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.769;8;23
1;0.42;0;0.42;0;2.53;0.42;0.42;0;0;0.84;0.42;0.84;0;0;0;1.68;0;0;2.95;0;2.1;0;2.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.291;0;0.072;1.457;0.072;2.632;12;179
0;0;0;0.37;0;0.37;0;0;0;0;0;0;0.37;0;0;0;0.37;0;0;0.37;0;0.37;0;0;0;0.37;0.74;0;0;0;0;0;0;0;0;0;0.37;0.74;0;0;0;0;0;0.37;0;0;0;0;0;0;0.162;0;0;0;0;2.643;34;193
1;0;0;0;0;1.56;0;1.56;0;0;0;0;0;0;0;0;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.767;0.255;0;8.083;81;97
1;0.09;0.09;1.14;0;0.38;0;0;0.09;0;0.19;0.38;0.19;0;0;0;0.66;0;0;1.52;0;1.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0.044;0.059;0;0.591;0;0;3.28;31;771
0;0;0;0;0;0.19;0;0;0;0;0;0.19;0.76;0.19;0;0;0.19;0;0.19;0.38;0.19;0;0;0;0;0.38;0;0;0.38;0;0;0;0;0;0;0;0.19;0.38;0;0.19;0;0;0.38;0;0;0;0;0;0;0.066;0.111;0;0.022;0.044;0;1.759;21;403
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
1;0;0;0.32;0;0.64;0.64;0.64;0.32;0;0;0;0.32;0.32;0;0;0.32;0.32;0.32;2.27;0;3.24;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.64;0;0;0;0;0.156;0;0;0.156;0;1.688;19;157
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4
1;0;0.42;0.42;0;0;0;0;0;0;0;0;0.84;0;0;0;0;0;0.84;2.95;0;2.53;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075;0;0.6;0.3;0;4.02;82;197
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;3;7
0;0;0;0.36;0;0;0;0;0;0.36;0;0;0;0;0;0;0;0;0.36;1.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.236;0;0;0;0;1.277;3;69
0;0;0;0.23;0;0.92;0;0;0;0.23;0;0;0.92;0;0.92;0;0;0.23;0;0;0;0.23;0;0;0;0.23;0;0;0.23;0;0;0.23;0;0;0;0.23;0;0.23;0;0;0;0;0.92;0;0;0;0;0;0;0;0.13;0.026;0.026;0;0.026;2.222;23;480
1;0.57;0;0.57;0;0;0;0;0.57;0;0;0;1.14;0;0;0;0;0;0;5.14;0;1.14;0;2.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.211;0.74;0;2.9;32;116
0;1.49;0;0;0;0;0;0;0;0;0;0;1.49;0;0;0;0;0;0;4.47;0;1.49;0;0;0;0;1.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.49;0;0;0;0;0;0;0;0;0;0;1.933;8;29
0;0;0;0.68;0;0.68;0;0;0;0;0;0;0;0.34;0;0;0;0;0.34;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68;0;0;0;0;0.173;0;0.463;0;0;1.538;11;80
0;0;0;0.36;0;0.09;0;0;0;0;0;0;0;0.09;0;0;0;0;0.18;4.24;0;1.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0.99;0;0;0.072;0.116;0;0.188;0;0;1.302;9;297
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36;0;0;0;0;0;0;0;0;1.36;0;0;0;0;0.212;0;0.424;0.212;0;4.125;21;66
0;0;0;0;0;1.26;0;0;0;0;0;0;1.26;0;0;0;1.26;0;0;2.53;0;0;0;0;0;0;0;1.26;0;1.26;0;0;0;0;0;0;0;0;0;0;0;0;1.26;0;0;1.26;0;0;0;0;0;0;0;0;0;1.285;5;18
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.16;0;0;0;0;0;0;0;0;0;1.333;4;12
1;0;0.63;0;0;1.59;0.31;0;0;0.31;0;0;0.63;0;0;1.27;0.63;0.31;3.18;2.22;0;1.91;0;0.31;0.63;0;0;0;0.31;0;0;0;0;0;0;0;0;0;0;0;1.59;0;0;0;0;0;0;0;0;0;0.275;0;0.055;0.496;0;3.509;91;186
1;0.33;0;0;0;0;0.33;0;0;0;0;0;1.01;0.67;0;0;0;0.67;0;3.05;0;2.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.682;21;69
1;0;1.16;0.38;0;0;0;1.16;0;0;0.77;0.38;0.77;0;0;0;1.93;0;0.38;2.32;0;1.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0;0.198;0;0.148;9.266;332;556
1;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098;0;0.392;0;0;3.965;67;115
0;0;0;0;0;0;0;0;0;0;0;0;0.84;0;0;0;0;0;0;5.04;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;0;0;0;0;0.143;0;0.143;0;0;1.37;4;37
0;0;0;0;0;2.04;0;0;0;0;0;0;1.02;1.02;0;0;1.02;0;0;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.642;4;23
1;0.67;0;0.67;0;0;0;0;0;0;0.67;0;0;0;0;0;0;0;0;1.35;0;1.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.413;0;0;3.384;37;132
1;0;0;0.37;0;1.11;0.74;0;2.96;0;2.96;0;0;0.74;0;0;0;2.22;0;5.18;0;2.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.149;0;1.096;0;0;5.16;107;289
0;0;0;0;0;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71;0;0;0;0;0;0;0;0;2.15;0;0;0;0;0;0;0;0.138;0;0;0;0;1.863;5;41
1;0;0;0.55;0;0.55;0;0;0;0;0;0;0;0;0;0;0.55;0;0;3.31;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0;0;0;0.104;0;0.524;0;0;1.229;7;75
0;0;0;0;0;0;0;0;0;0;0;0;0.54;0;0.54;0;0;0;0;0;0;0.54;0;0;0;2.71;1.63;0.54;0.54;0.54;0.54;0.54;0.54;0;0.54;0.54;0.54;0;0;0;0.54;0;0;0;0.54;0.54;0;0;0;0;0.531;0;0;0;0;4.114;35;251
0;0;0;0;0;0;0;0;0;0;0.37;0;0.75;0;0;0;0;0;0;2.63;0;0.75;0;0;0;0;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066;0;0;0;0;1.433;5;86
0;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;0;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95;0.95;0;0;0;0.144;0;5.78;0;0;2.13;15;49
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;3.84;3.84;3.84;3.84;3.84;3.84;3.84;0;3.84;3.84;3.84;0;0;0;3.84;0;0;0;0;0;0;0;0;0;1.092;0;0;0;0;2.909;11;32
0;0;0;0.94;0;0;0;0;0;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0.94;0;0;0;0;1.42;0;0;0;0;0;0.94;0;0;0;0;0;0;1.766;4;53
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;2.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0.81;0;0;0.81;0.81;0;0;0;0;0;0;0;0;1.684;5;64
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42;0.42;0.85;0;0;0;0;2.14;0;2.14;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0.332;0.73;0;0;0;0;5;14;270
1;0;0;0;0;0;0;1.78;0;0;1.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.544;0;0;1.777;5;16
1;0;0;0.71;0;0.23;0;0;0;0.23;0.23;0.23;1.9;0;0;0;0.23;0;0;3.81;0.23;1.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.109;0;1.018;0.036;0;4.022;97;543
1;0;0;0;0;0;0;0;0;0;0;0;1.14;0;0;0;0;0;0;1.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.545;4;17
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
0;0;0;0.59;0;0.19;0;0;0;0;0;0;0.39;0.19;0;0;0.19;0.19;0.19;2.19;0;0.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39;0.19;0;0;0;0.232;0;0;0.038;0;1.129;4;96
0;0;0;0;0;0;0;0;0;0;0;0;2.18;0;0;0;0;0;0;1.45;0;0;0;0;0;2.18;0;0;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45;0;0;0;0;0;0.122;0;0;0;0;1.785;18;75
1;0.25;0.25;0;0;0.75;0;0;0;0.25;0.75;0;1.51;0;1.26;0;0;0.5;0;3.29;0;1.01;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082;0;0.041;0.124;0.124;3.181;32;210
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;1.62;0;0.81;0;1.62;1.62;0;0;0;0;0.137;0;0;0.137;1.636;12;36
1;0;0;0;0;0;0;1.11;0;0;1.11;0;0;0;0;0;0;0;0;2.22;0;1.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.202;0;0.202;0;0;4;16;40
1;0.33;0;0.66;0;0.22;0;0;0;0.44;0.11;0;0.33;0;0;0;0.55;0;0;1.76;0;1.1;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0.11;0;0;0;0;0;0;0.173;0;0.367;0.193;0.077;2.559;75;389
1;0;0;0;0;1.82;0.36;0.36;0.72;0.36;0.36;0;0;0;0;0;0;0;0.36;2.91;0;2.18;0;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36;0.36;0;0;0;0;0;0.297;0.059;0.178;0;0;2.446;11;115
0;0;0;0;0;4.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.54;0;4.54;0;0;0;0;0;0;0;0;0;0;2;5;16
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;0;0;1.02;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.174;0;0.174;0;0;1.787;7;59
0;0.3;0;0.3;0;0;0;0;0;0;0;0;1.8;0.3;0;0;0;0;0.9;1.5;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0.102;0.718;0;0;0;0;1.404;6;118
0;0;0;0.1;0;0;0;0;0.1;0;0;0.31;0.52;0.1;0;0;0.1;0.1;0;0.1;0;0;0;0.1;0;3.14;0;0;0;0;0;0;0;0;0;0;0.52;0.31;0;0;0.1;0;0;0;0;0;0;0;0.1;0.079;0.142;0;0;0.063;0;2.542;26;605
0;0.07;0;0.14;0;0.07;0;0;0;0.74;0;0;0.22;0;0.07;0;0;0;0.07;0.29;0;0.22;0;0;0;0.74;0.81;0.07;0;0;0;0;0;0.22;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0.116;0.2;0.042;0;0.021;0;2.79;36;681
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;2;11
0;0;0;0.29;0;0.29;0;0;0;0;0;0;2.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0.187;0;0;0;0;1.484;11;147
0;0;0;0;0;0.7;0;0;0.88;0;0.17;0;0.52;0.17;0;0;0;0;0;2.46;0;1.93;0;0;0;0.52;0.35;0.35;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0;0;0.17;0;0;0;0;0.17;0;0;0;0;0.086;0;0.057;0;0;1.472;15;162
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;0.666;0;0;1.222;3;11
0;0;0;0;0;0.57;0;0;0;0;0;0;1.72;0;0;0;0;0;0.57;0;0;0;0;0;0;1.72;0.57;0;0.57;0;0.57;0;0;0;0;0.57;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077;0;0;0;0;1.964;12;110
0;0.43;0;0.43;0;0;0.21;0;0;0;0.21;0;0.21;0.21;0;0;0;0;0;1.08;0;0.43;0;0;0;0.43;0.43;0;0.43;0;0.21;0;0;0;0;0.43;0;0;0;0;0.21;0;0;0;0;0;0;0.65;0;0.034;0.238;0.136;0;0;0;3.372;75;344
0;0;0;0;0;0;0.25;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0;0;0;0;0;0;0.75;0.25;0;0;0;1;0;0;0;0;0;0.25;1.25;0;0;0;0;0;0;0;0;0.5;0;0;0;0.153;0;0;0;0;1.958;26;329
0;0;0;0;0;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;1.55;0;0.77;0;0;0.77;0;0;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.55;0.77;0;0;0;0.49;0;0.196;0;0;3.16;10;79
0;0;0;0.64;0;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0;3.84;0;0.64;0;0;0;1.28;0.64;1.92;0.64;0.64;0.64;0.64;0.64;0;0.64;0.64;0.64;0.64;0;0.64;0.64;0;0;0.64;0;1.28;0;0;0;0;0.225;0;0.225;0;0;1.902;12;78
0;0;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43;0;0;0;0;0;6.92;3.89;0;0;0;0;0;0;0;0;0;0;2.16;0;0;0;1.29;0;0;0.43;0;0;0;0;0.318;0.717;0.159;0.079;0;0;4.411;19;300
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.83;5.5;0;0;0;0;0;0;0;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.91;0;0;0.91;0;0.175;0;0;0;0;1;1;18
0;0;0;0;0;3.27;0;0;0;0;0;0;0;0;0;0;0;0;0;1.63;0;0;0;0;0;0;0;1.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.91;0;0;0;0;0;0;0;0;0;0;0;0;1.545;5;17
0;0;0;0;0;0;0;0;0;0;0.9;0;1.81;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0.9;0;1.81;0;0;0;0;0;0;0;0.9;0;0;0.9;0;0;0;0;0;0;0;0;0;0;1.208;0;0;0;0;5.111;58;138
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.934;0;0;0;0;3;9;18
0;0.05;0;0.15;0;0.05;0.05;0;0;0.52;0;0;0.15;0;0;0.05;0;0;0.05;0.31;0;0.15;0;0;0;0.78;0.83;0.05;0;0;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0.05;0.1;0.1;0;0;0;0.223;0.162;0.084;0;0.015;0;2.725;38;1150
0;0.34;0;0.69;0;0;0;0;0;0;0;0;0.69;0;0;0;0;0;0;2.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69;0;1.39;0;0.34;0;0;0;0.374;0;0;0;0;1.775;5;71
1;0;0;0.3;0;0.3;0.3;0.3;0.3;0;0;0.6;0.9;0;0;0;0.9;0.6;0.3;2.4;2.7;3;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048;0;0.144;0;0.096;5.403;139;281
1;0;0;0.72;0;0.72;0;0.72;0;0;0;0;0;0.72;0;0;0;0;0;1.45;0;1.45;0;0;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.364;0;0.729;0.121;0;7.781;32;249
0;0.48;0;0;0;0;0;0;0;0;0;0;0.96;0;0;0;0;0;0.48;0.96;0;0;0;0;0;2.88;0.96;0.96;0.96;0.48;0.96;0.96;0.48;0;0.48;0.96;0.96;0;0;0;0.48;0;0;0;0;0.48;0;0;0;0;0.276;0;0.138;0;0;1.986;11;147
0;0;0;0.74;0;0;0;0;0;0;0;0;0.24;0;0;0;0.49;0;0.49;2.71;0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24;0;0;0;0;0;0;0;0.49;0;0;0;0.036;0.147;0;0.147;0;0;2.587;55;282
0;1.19;0;0.59;0;0;0;0;0;0;0;0;1.19;0;0;0;0;0;0;2.97;0;1.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.102;0;0;1.52;7;38
0;0;3.03;0;0;0;0;0;0;0;3.03;0;0;0;0;0;0;0;0;3.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;0;0;0;0;0;3.03;0;0;0;0;0;0;0;0;0;2.769;21;36
1;0;0;0.32;0;0.65;0.65;0.32;0.32;0;0;0;0.32;0.32;0;0;0.32;0.32;0;2.28;0;3.25;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0;0;0;0.112;0;0;0.169;0;1.494;10;139
1;0;0;0.14;0;0.29;0;0.14;0;0.58;0;0.29;0;0;0;0;0.87;0;1.46;0.58;0;0;0;0;0;0;0;0;0.43;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0;0.764;0.784;0.02;4.979;45;1200
1;0;0;0.61;0;0;0;0.61;0;0;0;0;0;0;0;0;0;1.23;1.85;2.46;0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.176;0;0.353;0;0;2.25;13;81
